Date,Close,High,Low,Open,Volume
2002-07-01,83.0074234008789,83.48909123492656,80.31811132744618,81.24130800937084,114874
2002-07-02,81.73101043701172,84.25174099849826,81.24934255136047,84.25174099849826,70272
2002-07-03,84.82170104980469,85.60842907477151,81.88352931091272,83.48908870916591,158600
2002-07-04,87.94454193115234,88.70718286985245,81.72299743123057,81.72299743123057,389836
2002-07-05,86.17842864990234,89.10857550199498,85.67267335560754,89.10857550199498,162464
2002-07-08,86.18643951416016,86.84472484628655,85.59238048745627,86.68416888228866,100766
2002-07-09,87.40666961669922,87.66355523602913,85.43182344481242,87.50299927405837,110472
2002-07-10,85.55223083496094,87.98465730622411,83.48909087451922,83.48909087451922,182680
2002-07-11,85.33549499511719,85.69674591466378,84.45243719178109,85.0946610487528,68804
2002-07-12,85.29536437988281,85.86533614900357,84.95820074168724,85.2552253848805,39310
2002-07-15,84.34807586669922,85.06255190113278,83.65768714785958,84.78157895047813,34122
2002-07-16,82.20465087890625,84.46046013940213,81.0807591676712,84.46046013940213,80172
2002-07-17,81.0727310180664,81.72298067254346,80.1174211308432,81.4018687642034,81806
2002-07-18,80.02912139892578,81.8755149660813,78.5680611614817,78.5680611614817,76988
2002-07-19,80.7034683227539,81.24133187540279,78.51188001397622,78.51990585365664,157674
2002-07-22,79.69194793701172,80.75964404029243,77.86963689769748,80.75964404029243,80436
2002-07-23,78.35932922363281,79.78828109455414,76.10352009220367,76.10352009220367,80816
2002-07-24,75.55763244628906,78.35130504796143,75.34890676756449,77.33177376666436,208460
2002-07-25,76.06338500976562,77.86963953506348,73.30985131337845,76.42463591482519,401650
2002-07-26,72.23412322998047,79.47519778599343,70.67673340515259,79.37886323296371,243754
2002-07-29,69.50467681884766,74.6585243161091,66.95183793509139,73.88785763791903,259782
2002-07-30,69.15145874023438,70.93362610033094,67.43350788886812,69.8418474563277,143848
2002-07-31,67.59404754638672,69.52071873535736,65.82793228983029,65.82793228983029,225840
2002-08-01,68.34867858886719,69.84184715432373,66.83142270801667,69.84184715432373,211186
2002-08-02,66.96788787841797,67.81883245545647,64.70404799827445,64.70404799827445,96810
2002-08-05,68.82229614257812,69.18354697315249,66.83140365625724,68.07571207268005,72298
2002-08-06,70.33956146240234,73.05295599067155,68.09177820115092,73.05295599067155,98388
2002-08-07,72.45087432861328,74.9716047693209,69.68128411882142,70.62856326859156,336812
2002-08-08,70.9657211303711,73.69517194307768,70.64460927005268,72.89239229228163,94164
2002-08-09,72.0896224975586,72.87634568294366,70.34758943720526,70.8051748806756,101558
2002-08-12,72.79606628417969,73.81559754011086,72.2662336124819,72.2662336124819,101390
2002-08-13,71.82471466064453,72.97268887419915,71.48754614133591,72.97268887419915,51326
2002-08-14,69.80973052978516,72.08962715702361,66.79128039492612,66.79128039492612,210438
2002-08-15,69.80973052978516,69.80973052978516,69.80973052978516,69.80973052978516,0
2002-08-16,68.66175079345703,70.80517369829307,66.22932913955985,66.22932913955985,286236
2002-08-19,68.98287200927734,69.26384495872726,68.24431356219597,69.03906757912321,136762
2002-08-20,70.26730346679688,71.1021962826961,68.23627188362806,69.37621999387491,107902
2002-08-21,69.83381652832031,71.44740196101131,69.68931224498043,71.44740196101131,67328
2002-08-22,68.74203491210938,70.44392910812475,68.60556136294122,69.05512100139049,246328
2002-08-23,67.40943145751953,68.86246116563655,67.19267989724986,68.55740577329914,341918
2002-08-26,67.07225799560547,68.23628880462554,66.55045108121715,67.35323094950687,273836
2002-08-27,66.98395538330078,67.43351015777412,66.83142524565113,67.43351015777412,316540
2002-08-28,67.09632110595703,70.64460808279867,66.30959804135419,70.64460808279867,140876
2002-08-29,67.12844848632812,67.4254779950732,64.663913497229,64.663913497229,154212
2002-08-30,67.18463134765625,67.43349108102018,65.66737583842203,67.1123792187296,109896
2002-09-02,66.75917053222656,68.0596748724189,65.59513974682973,67.43350756781648,256338
2002-09-03,66.80732727050781,67.27293851415847,66.2453814833967,67.27293851415847,219580
2002-09-04,67.15253448486328,67.4335074324987,66.38989362699574,66.6307275821118,132516
2002-09-05,67.38533020019531,68.23627472509095,67.16054796363107,67.43349502244283,165740
2002-09-06,67.29701232910156,67.43348583992363,66.8073187370799,67.43348583992363,87022
